017360,0330344,2014 Spring Term
017360,0330344,2015 Spring Term
017360,0330344,2016 Spring Term
017360,0330344,2017 Spring Term
017360,0330344,2018 Spring Term
024905,0399180,2017 Fall Term
024905,0399180,2018 Fall Term
022105,1615324,2013 Summer Term 1
022105,1615324,2014 Summer Term 1
022105,1354618,2015 Summer Term 1
022105,1354618,2016 Summer Term 1
022105,0399180,2017 Summer Term 1
022105,1354618,2018 Summer Term 1
025149,2099407,2018 Spring Term
025149,2099407,2019 Spring Term
003313,0228807,2012 Fall Term
003313,1696190,2013 Spring Term
003313,0228807,2014 Spring Term
003313,1696190,2015 Fall Term
003313,0228807,2016 Fall Term
003313,1696190,2017 Spring Term
020501,1515743,2012 Fall Term
020501,0228060,2013 Spring Term
020501,1696190,2013 Fall Term
020501,0228060,2014 Spring Term
020501,1212719,2014 Fall Term
020501,2232920,2015 Spring Term
020501,0397091,2015 Fall Term
020501,1212719,2016 Spring Term
020501,0228060,2016 Fall Term
020501,1515743,2017 Spring Term
020501,1616366,2017 Fall Term
020501,1616366,2018 Spring Term
020501,1515743,2018 Fall Term
020501,1212719,2019 Spring Term
003322,1258148,2013 Spring Term
003322,1258148,2014 Spring Term
003322,1258148,2015 Spring Term
003322,1258148,2016 Spring Term
003322,1258148,2017 Fall Term
003297,0227454,2012 Fall Term
003297,0227454,2014 Spring Term
003297,0227454,2015 Spring Term
000587,0330344,2013 Spring Term
000587,0330344,2014 Spring Term
000587,0330344,2015 Spring Term
000587,0330344,2016 Spring Term
000587,0330344,2016 Fall Term
000587,0330344,2017 Fall Term
000587,0330344,2018 Spring Term
000587,0330344,2018 Fall Term
000587,0330344,2019 Spring Term
003299,1174862,2013 Spring Term
003299,1174862,2014 Spring Term
003299,1174862,2015 Spring Term
003299,1174862,2015 Fall Term
003299,1174862,2016 Fall Term
003299,1174862,2017 Spring Term
003299,1174862,2019 Spring Term
013824,0399458,2013 Spring Term
013824,0399458,2014 Spring Term
013824,0399458,2015 Fall Term
013824,0399458,2016 Fall Term
013824,0399458,2017 Fall Term
013824,0399458,2018 Fall Term
003307,2045478,2012 Fall Term
003307,2045478,2013 Fall Term
003307,2045478,2014 Fall Term
003307,2292684,2015 Fall Term
003307,2292684,2016 Spring Term
003307,2292684,2016 Fall Term
003307,2045478,2017 Spring Term
003307,2292684,2017 Fall Term
003307,2045478,2018 Spring Term
003307,2497341,2019 Spring Term
023213,2045478,2015 Spring Term
023213,2045478,2016 Spring Term
003324,0400100,2012 Fall Term
003324,2166092,2016 Spring Term
003324,2166092,2017 Spring Term
003324,2166092,2018 Spring Term
016959,1980247,2012 Fall Term
016959,1980247,2013 Spring Term
016959,0228368,2013 Fall Term
016959,1980247,2014 Spring Term
016959,1980247,2014 Summer Term 1
016959,1980247,2014 Fall Term
016959,1543508,2015 Spring Term
016959,1980247,2015 Summer Term 2
016959,1417992,2015 Fall Term
016959,2234233,2016 Spring Term
016959,1980247,2016 Summer Term 2
016959,1980247,2016 Fall Term
016959,0228368,2017 Spring Term
016959,2428786,2017 Summer Term 2
016959,1417992,2017 Fall Term
016959,0403137,2018 Spring Term
016959,1417992,2018 Summer Term 2
016959,1417992,2018 Fall Term
022466,0393610,2014 Spring Term
022466,0393610,2015 Spring Term
022466,2099407,2016 Spring Term
022466,2099407,2017 Spring Term
022466,2099407,2018 Spring Term
022466,2099407,2019 Spring Term
024177,0393610,2016 Summer Term 2
024177,0393610,2017 Summer Term 2
024177,0393610,2018 Summer Term 2
021348,0393610,2012 Fall Term
021348,0393610,2013 Fall Term
021348,1975166,2014 Fall Term
021348,1975166,2015 Fall Term
021348,1975166,2016 Fall Term
021348,1975166,2017 Fall Term
021348,1975166,2018 Fall Term
021981,1918133,2013 Summer Term 2
021981,1975166,2014 Summer Term 2
021981,1975166,2015 Summer Term 2
021981,1975166,2016 Summer Term 2
021981,1975166,2017 Spring Term
021981,1975166,2017 Summer Term 2
021981,1975166,2018 Spring Term
021981,1975166,2018 Summer Term 1
020586,0228262,2013 Fall Term
020586,0228262,2015 Fall Term
020586,0228262,2018 Fall Term
020042,0393610,2012 Fall Term
020042,0393610,2013 Spring Term
020042,0393610,2013 Fall Term
020042,0393610,2014 Spring Term
020042,0393610,2014 Fall Term
020042,0393610,2015 Spring Term
020042,0393610,2015 Fall Term
020042,0393610,2016 Spring Term
020042,0393610,2016 Fall Term
020042,0393610,2017 Spring Term
020042,1918133,2017 Fall Term
020042,0393610,2018 Spring Term
020042,0393610,2018 Fall Term
020042,1918133,2019 Spring Term
003334,0399065,2012 Fall Term
003334,1718445,2013 Spring Term
003334,0399065,2013 Fall Term
003334,0399065,2014 Spring Term
003334,0399065,2014 Fall Term
003334,0399065,2015 Spring Term
003334,0399065,2015 Fall Term
003334,0399065,2016 Spring Term
003334,0399065,2016 Fall Term
003334,0399065,2017 Spring Term
003334,0399065,2017 Fall Term
003334,0399065,2018 Fall Term
003334,0399065,2019 Spring Term
020587,1368984,2016 Fall Term
020587,1368984,2017 Fall Term
020587,1368984,2018 Fall Term
021118,2045478,2012 Fall Term
021118,2045478,2013 Fall Term
021118,2045478,2014 Fall Term
021118,2045478,2015 Fall Term
021118,2045478,2016 Fall Term
021118,2045478,2017 Spring Term
021118,2045478,2017 Fall Term
021118,2045478,2018 Fall Term
023206,2045478,2015 Spring Term
023206,2045478,2016 Spring Term
020566,0228922,2013 Spring Term
020566,0228922,2014 Spring Term
020566,0228922,2015 Spring Term
020566,0228922,2017 Spring Term
020566,0228922,2018 Spring Term
020589,0399065,2013 Fall Term
020589,0399065,2014 Spring Term
020589,0399065,2015 Spring Term
020589,0399065,2016 Spring Term
020589,0399065,2017 Spring Term
020589,0399065,2019 Spring Term
021349,1865419,2012 Fall Term
021349,1865419,2013 Fall Term
021349,1865419,2016 Fall Term
021349,1865419,2017 Fall Term
021349,2497338,2018 Fall Term
021349,1865419,2019 Spring Term
023790,2167954,2016 Spring Term
023790,2167954,2016 Fall Term
023790,2167954,2017 Spring Term
023790,2167954,2017 Fall Term
023790,2167954,2018 Spring Term
023790,2167954,2018 Fall Term
023790,2167954,2019 Spring Term
008459,1417992,2012 Fall Term
008459,1543508,2013 Spring Term
008459,1980247,2013 Fall Term
008459,1543508,2014 Spring Term
008459,1980247,2014 Fall Term
008459,1980247,2015 Spring Term
008459,2234233,2015 Fall Term
008459,1980247,2016 Spring Term
008459,0228368,2016 Fall Term
008459,2234233,2017 Spring Term
008459,1733533,2017 Fall Term
008459,0228368,2018 Spring Term
008459,1733533,2018 Fall Term
008459,0228368,2019 Spring Term
003347,2043925,2013 Spring Term
003347,0400100,2013 Fall Term
003347,1677234,2014 Spring Term
003347,2167954,2014 Fall Term
003347,0399458,2015 Spring Term
003347,2002346,2015 Summer Term 1
003347,2167954,2015 Fall Term
003347,1677234,2016 Spring Term
003347,0545260,2017 Spring Term
003347,1864282,2018 Spring Term
003347,0399180,2019 Spring Term
003276,0399180,2012 Fall Term
015504,1017167,2012 Summer Term 1
015504,0400100,2012 Fall Term
015504,0229076,2013 Spring Term
015504,1017167,2013 Summer Term 1
015504,0388239,2013 Fall Term
015504,1017167,2014 Summer Term 1
015504,0229076,2014 Fall Term
015504,2166787,2015 Fall Term
015504,0399458,2016 Spring Term
015504,0399458,2017 Spring Term
015504,2062252,2017 Summer Term 2
015504,0399458,2018 Spring Term
015504,0545260,2018 Fall Term
015504,0545260,2019 Spring Term
023544,1258148,2015 Fall Term
023544,1258148,2016 Fall Term
003311,0228807,2013 Fall Term
003311,0228807,2017 Spring Term
024199,0399180,2016 Summer Term 2
024199,0399180,2017 Summer Term 2
024199,0399180,2018 Summer Term 2
024976,2043928,2018 Spring Term
024976,2043928,2019 Spring Term
003339,2224359,2014 Fall Term
003339,2224359,2018 Fall Term
017355,2232187,2016 Spring Term
017355,2232187,2017 Spring Term
017355,2232187,2019 Spring Term
017355,2232187,2016 Spring Term
017355,2232187,2017 Spring Term
017355,2232187,2019 Spring Term
000588,0228494,2012 Fall Term
000588,0228494,2013 Fall Term
000588,0228494,2015 Fall Term
000588,0228494,2016 Fall Term
000588,0228494,2017 Fall Term
000588,0228494,2018 Fall Term
017084,1211695,2013 Spring Term
017084,1211695,2015 Fall Term
017084,1211695,2016 Fall Term
017084,1211695,2017 Fall Term
021350,1759064,2012 Fall Term
021350,1103083,2014 Fall Term
020486,1854158,2012 Fall Term
020486,1854158,2013 Fall Term
020486,1854158,2014 Fall Term
020486,1854158,2015 Fall Term
020486,1854158,2016 Fall Term
020486,1854158,2018 Fall Term
003333,0227716,2013 Spring Term
003333,0227716,2014 Fall Term
003333,0227716,2015 Fall Term
003340,0403718,2013 Spring Term
003340,0403718,2014 Spring Term
003340,0403718,2015 Spring Term
003340,0403718,2016 Spring Term
003340,0403718,2017 Spring Term
003340,0403718,2018 Spring Term
003340,0403718,2019 Spring Term
023225,2232172,2015 Spring Term
023225,2232172,2015 Fall Term
023225,2232172,2016 Fall Term
023225,2232172,2019 Spring Term
003314,0400096,2012 Fall Term
003314,2043927,2013 Spring Term
003314,0400096,2013 Fall Term
003314,2043927,2014 Spring Term
003314,0400096,2014 Fall Term
003314,0400096,2015 Fall Term
003314,2043927,2016 Spring Term
003314,2043927,2016 Fall Term
003314,0400096,2017 Spring Term
003314,0400096,2017 Fall Term
003314,1060017,2018 Spring Term
003314,0400096,2018 Fall Term
003314,1060017,2019 Spring Term
021980,1918133,2013 Summer Term 2
021980,0393610,2014 Summer Term 2
021980,0393610,2015 Summer Term 2
021980,0400096,2016 Spring Term
021980,0400096,2019 Spring Term
024750,0393610,2018 Spring Term
